X,Y,Numerical Solution (in K)
0.262626,0.30303,99.3553
0.262626,0.313131,99.3414
0.262626,0.323232,99.3282
0.262626,0.333333,99.3156
0.262626,0.343434,99.3038
0.262626,0.353535,99.2927
0.262626,0.363636,99.2823
0.262626,0.373737,99.2726
0.262626,0.383838,99.2637
0.262626,0.393939,99.2555
0.262626,0.40404,99.2481
0.262626,0.414141,99.2414
0.262626,0.424242,99.2355
0.262626,0.434343,99.2304
0.262626,0.444444,99.2261
0.262626,0.454545,99.2225
0.262626,0.464646,99.2198
0.262626,0.474747,99.2178
0.262626,0.484848,99.2166
0.262626,0.494949,99.2162
0.262626,0.505051,99.2166
0.262626,0.515152,99.2178
0.262626,0.525253,99.2197
0.262626,0.535354,99.2225
0.262626,0.545455,99.226
0.262626,0.555556,99.2303
0.262626,0.565657,99.2354
0.262626,0.575758,99.2413
0.262626,0.585859,99.2479
0.262626,0.59596,99.2552
0.262626,0.606061,99.2633
0.262626,0.616162,99.2721
0.262626,0.626263,99.2817
0.262626,0.636364,99.2919
0.262626,0.646465,99.3029
0.262626,0.656566,99.3146
0.262626,0.666667,99.3269
0.262626,0.676768,99.3399
0.262626,0.686869,99.3536
0.262626,0.69697,99.3678
0.262626,0.707071,99.3828
0.262626,0.717172,99.3983
0.262626,0.727273,99.4144
0.262626,0.737374,99.4311
0.262626,0.747475,99.4483
0.262626,0.757576,99.4661
0.262626,0.767677,99.4844
0.262626,0.777778,99.5032
0.262626,0.787879,99.5224
0.262626,0.79798,99.5422
0.262626,0.808081,99.5624
0.262626,0.818182,99.583
0.262626,0.828283,99.604
0.262626,0.838384,99.6253
0.262626,0.848485,99.6471
0.262626,0.858586,99.6691
0.262626,0.868687,99.6915
0.262626,0.878788,99.7142
0.262626,0.888889,99.7371
0.262626,0.89899,99.7603
0.262626,0.909091,99.7837
0.262626,0.919192,99.8072
0.262626,0.929293,99.831
0.262626,0.939394,99.8549
0.262626,0.949495,99.8789
0.262626,0.959596,99.903
0.262626,0.969697,99.9272
0.262626,0.979798,99.9515
0.262626,0.989899,99.9757
0.262626,1,100
0.272727,0,100
0.272727,0.010101,99.9738
0.272727,0.020202,99.9477
0.272727,0.030303,99.9216
0.272727,0.040404,99.8956
0.272727,0.0505051,99.8698
0.272727,0.0606061,99.8441
0.272727,0.0707071,99.8186
0.272727,0.0808081,99.7933
0.272727,0.0909091,99.7683
0.272727,0.10101,99.7435
0.272727,0.111111,99.719
0.272727,0.121212,99.6948
0.272727,0.131313,99.6709
0.272727,0.141414,99.6474
0.272727,0.151515,99.6243
0.272727,0.161616,99.6015
0.272727,0.171717,99.5792
0.272727,0.181818,99.5574
0.272727,0.191919,99.536
0.272727,0.20202,99.5151
0.272727,0.212121,99.4947
0.272727,0.222222,99.4748
0.272727,0.232323,99.4555
0.272727,0.242424,99.4367
0.272727,0.252525,99.4185
0.272727,0.262626,99.401
0.272727,0.272727,99.384
0.272727,0.282828,99.3677
0.272727,0.292929,99.3521
0.272727,0.30303,99.3371
0.272727,0.313131,99.3228
0.272727,0.323232,99.3092
0.272727,0.333333,99.2963
0.272727,0.343434,99.2841
0.272727,0.353535,99.2727
0.272727,0.363636,99.262
0.272727,0.373737,99.252
0.272727,0.383838,99.2428
0.272727,0.393939,99.2344
0.272727,0.40404,99.2268
0.272727,0.414141,99.2199
0.272727,0.424242,99.2139
0.272727,0.434343,99.2086
0.272727,0.444444,99.2042
0.272727,0.454545,99.2005
0.272727,0.464646,99.1977
0.272727,0.474747,99.1957
0.272727,0.484848,99.1944
0.272727,0.494949,99.194
0.272727,0.505051,99.1944
0.272727,0.515152,99.1957
0.272727,0.525253,99.1977
0.272727,0.535354,99.2005
0.272727,0.545455,99.2041
0.272727,0.555556,99.2086
0.272727,0.565657,99.2138
0.272727,0.575758,99.2198
0.272727,0.585859,99.2266
0.272727,0.59596,99.2341
0.272727,0.606061,99.2425
0.272727,0.616162,99.2515
0.272727,0.626263,99.2614
0.272727,0.636364,99.2719
0.272727,0.646465,99.2832
0.272727,0.656566,99.2952
0.272727,0.666667,99.3079
0.272727,0.676768,99.3212
0.272727,0.686869,99.3353
0.272727,0.69697,99.35
0.272727,0.707071,99.3653
0.272727,0.717172,99.3813
0.272727,0.727273,99.3978
0.272727,0.737374,99.415
0.272727,0.747475,99.4327
0.272727,0.757576,99.451
0.272727,0.767677,99.4698
0.272727,0.777778,99.4891
0.272727,0.787879,99.5089
0.272727,0.79798,99.5292
0.272727,0.808081,99.55
0.272727,0.818182,99.5712
0.272727,0.828283,99.5928
0.272727,0.838384,99.6147
0.272727,0.848485,99.6371
0.272727,0.858586,99.6598
0.272727,0.868687,99.6828
0.272727,0.878788,99.7061
0.272727,0.888889,99.7297
0.272727,0.89899,99.7535
0.272727,0.909091,99.7775
0.272727,0.919192,99.8018
0.272727,0.929293,99.8262
0.272727,0.939394,99.8508
0.272727,0.949495,99.8755
0.272727,0.959596,99.9003
0.272727,0.969697,99.9252
0.272727,0.979798,99.9501
0.272727,0.989899,99.975
0.272727,1,100
0.282828,0,100
0.282828,0.010101,99.9731
0.282828,0.020202,99.9463
0.282828,0.030303,99.9195
0.282828,0.040404,99.8929
0.282828,0.0505051,99.8663
0.282828,0.0606061,99.84
0.282828,0.0707071,99.8138
0.282828,0.0808081,99.7879
0.282828,0.0909091,99.7622
0.282828,0.10101,99.7367
0.282828,0.111111,99.7116
0.282828,0.121212,99.6867
0.282828,0.131313,99.6622
0.282828,0.141414,99.6381
0.282828,0.151515,99.6143
0.282828,0.161616,99.591
0.282828,0.171717,99.5681
0.282828,0.181818,99.5456
0.282828,0.191919,99.5237
0.282828,0.20202,99.5022
0.282828,0.212121,99.4813
0.282828,0.222222,99.4609
0.282828,0.232323,99.4411
0.282828,0.242424,99.4218
0.282828,0.252525,99.4032
0.282828,0.262626,99.3851
0.282828,0.272727,99.3677
0.282828,0.282828,99.351
0.282828,0.292929,99.3349
0.282828,0.30303,99.3195
0.282828,0.313131,99.3049
0.282828,0.323232,99.2909
0.282828,0.333333,99.2777
0.282828,0.343434,99.2652
0.282828,0.353535,99.2534
0.282828,0.363636,99.2424
0.282828,0.373737,99.2322
0.282828,0.383838,99.2228
0.282828,0.393939,99.2142
0.282828,0.40404,99.2063
0.282828,0.414141,99.1993
0.282828,0.424242,99.1931
0.282828,0.434343,99.1877
0.282828,0.444444,99.1831
0.282828,0.454545,99.1794
0.282828,0.464646,99.1765
0.282828,0.474747,99.1744
0.282828,0.484848,99.1731
0.282828,0.494949,99.1727
0.282828,0.505051,99.1731
0.282828,0.515152,99.1744
0.282828,0.525253,99.1764
0.282828,0.535354,99.1793
0.282828,0.545455,99.1831
0.282828,0.555556,99.1876
0.282828,0.565657,99.193
0.282828,0.575758,99.1991
0.282828,0.585859,99.2061
0.282828,0.59596,99.2139
0.282828,0.606061,99.2224
0.282828,0.616162,99.2317
0.282828,0.626263,99.2418
0.282828,0.636364,99.2526
0.282828,0.646465,99.2642
0.282828,0.656566,99.2765
0.282828,0.666667,99.2895
0.282828,0.676768,99.3033
0.282828,0.686869,99.3177
0.282828,0.69697,99.3328
0.282828,0.707071,99.3485
0.282828,0.717172,99.3649
0.282828,0.727273,99.3819
0.282828,0.737374,99.3995
0.282828,0.747475,99.4177
0.282828,0.757576,99.4364
0.282828,0.767677,99.4557
0.282828,0.777778,99.4756
0.282828,0.787879,99.4959
0.282828,0.79798,99.5168
0.282828,0.808081,99.5381
0.282828,0.818182,99.5598
0.282828,0.828283,99.582
0.282828,0.838384,99.6045
0.282828,0.848485,99.6275
0.282828,0.858586,99.6508
0.282828,0.868687,99.6744
0.282828,0.878788,99.6983
0.282828,0.888889,99.7225
0.282828,0.89899,99.747
0.282828,0.909091,99.7716
0.282828,0.919192,99.7965
0.282828,0.929293,99.8216
0.282828,0.939394,99.8468
0.282828,0.949495,99.8722
0.282828,0.959596,99.8977
0.282828,0.969697,99.9232
0.282828,0.979798,99.9488
0.282828,0.989899,99.9744
0.282828,1,100
0.292929,0,100
0.292929,0.010101,99.9724
0.292929,0.020202,99.9449
0.292929,0.030303,99.9175
0.292929,0.040404,99.8902
0.292929,0.0505051,99.863
0.292929,0.0606061,99.836
0.292929,0.0707071,99.8092
0.292929,0.0808081,99.7826
0.292929,0.0909091,99.7563
0.292929,0.10101,99.7302
0.292929,0.111111,99.7044
0.292929,0.121212,99.679
0.292929,0.131313,99.6538
0.292929,0.141414,99.6291
0.292929,0.151515,99.6048
0.292929,0.161616,99.5809
0.292929,0.171717,99.5574
0.292929,0.181818,99.5344
0.292929,0.191919,99.5119
0.292929,0.20202,99.4899
0.292929,0.212121,99.4684
0.292929,0.222222,99.4475
0.292929,0.232323,99.4272
0.292929,0.242424,99.4075
0.292929,0.252525,99.3884
0.292929,0.262626,99.3699
0.292929,0.272727,99.3521
0.292929,0.282828,99.3349
0.292929,0.292929,99.3185
0.292929,0.30303,99.3027
0.292929,0.313131,99.2877
0.292929,0.323232,99.2733
0.292929,0.333333,99.2598
0.292929,0.343434,99.247
0.292929,0.353535,99.2349
0.292929,0.363636,99.2237
0.292929,0.373737,99.2132
0.292929,0.383838,99.2036
0.292929,0.393939,99.1947
0.292929,0.40404,99.1867
0.292929,0.414141,99.1795
0.292929,0.424242,99.1731
0.292929,0.434343,99.1676
0.292929,0.444444,99.1629
0.292929,0.454545,99.1591
0.292929,0.464646,99.1561
0.292929,0.474747,99.1539
0.292929,0.484848,99.1526
0.292929,0.494949,99.1522
0.292929,0.505051,99.1526
0.292929,0.515152,99.1539
0.292929,0.525253,99.156
0.292929,0.535354,99.159
0.292929,0.545455,99.1628
0.292929,0.555556,99.1675
0.292929,0.565657,99.173
0.292929,0.575758,99.1793
0.292929,0.585859,99.1865
0.292929,0.59596,99.1944
0.292929,0.606061,99.2032
0.292929,0.616162,99.2127
0.292929,0.626263,99.223
0.292929,0.636364,99.2341
0.292929,0.646465,99.246
0.292929,0.656566,99.2586
0.292929,0.666667,99.272
0.292929,0.676768,99.286
0.292929,0.686869,99.3008
0.292929,0.69697,99.3162
0.292929,0.707071,99.3324
0.292929,0.717172,99.3491
0.292929,0.727273,99.3666
0.292929,0.737374,99.3846
0.292929,0.747475,99.4033
0.292929,0.757576,99.4225
0.292929,0.767677,99.4423
0.292929,0.777778,99.4626
0.292929,0.787879,99.4835
0.292929,0.79798,99.5048
0.292929,0.808081,99.5266
0.292929,0.818182,99.5489
0.292929,0.828283,99.5716
0.292929,0.838384,99.5947
0.292929,0.848485,99.6183
0.292929,0.858586,99.6421
0.292929,0.868687,99.6663
0.292929,0.878788,99.6908
0.292929,0.888889,99.7156
0.292929,0.89899,99.7407
0.292929,0.909091,99.766
0.292929,0.919192,99.7915
0.292929,0.929293,99.8172
0.292929,0.939394,99.843
0.292929,0.949495,99.869
0.292929,0.959596,99.8951
0.292929,0.969697,99.9213
0.292929,0.979798,99.9475
0.292929,0.989899,99.9738
0.292929,1,100
0.30303,0,100
0.30303,0.010101,99.9718
0.30303,0.020202,99.9437
0.30303,0.030303,99.9156
0.30303,0.040404,99.8877
0.30303,0.0505051,99.8599
0.30303,0.0606061,99.8322
0.30303,0.0707071,99.8048
0.30303,0.0808081,99.7776
0.30303,0.0909091,99.7506
0.30303,0.10101,99.724
0.30303,0.111111,99.6976
0.30303,0.121212,99.6715
0.30303,0.131313,99.6458
0.30303,0.141414,99.6205
0.30303,0.151515,99.5956
0.30303,0.161616,99.5712
0.30303,0.171717,99.5472
0.30303,0.181818,99.5236
0.30303,0.191919,99.5006
0.30303,0.20202,99.4781
0.30303,0.212121,99.4561
0.30303,0.222222,99.4348
0.30303,0.232323,99.414
0.30303,0.242424,99.3938
0.30303,0.252525,99.3742
0.30303,0.262626,99.3553
0.30303,0.272727,99.3371
0.30303,0.282828,99.3195
0.30303,0.292929,99.3027
0.30303,0.30303,99.2866
0.30303,0.313131,99.2712
0.30303,0.323232,99.2565
0.30303,0.333333,99.2427
0.30303,0.343434,99.2296
0.30303,0.353535,99.2172
0.30303,0.363636,99.2057
0.30303,0.373737,99.195
0.30303,0.383838,99.1851
0.30303,0.393939,99.1761
0.30303,0.40404,99.1679
0.30303,0.414141,99.1605
0.30303,0.424242,99.154
0.30303,0.434343,99.1483
0.30303,0.444444,99.1435
0.30303,0.454545,99.1396
0.30303,0.464646,99.1365
0.30303,0.474747,99.1344
0.30303,0.484848,99.133
0.30303,0.494949,99.1326
0.30303,0.505051,99.133
0.30303,0.515152,99.1344
0.30303,0.525253,99.1365
0.30303,0.535354,99.1396
0.30303,0.545455,99.1435
0.30303,0.555556,99.1483
0.30303,0.565657,99.1539
0.30303,0.575758,99.1603
0.30303,0.585859,99.1676
0.30303,0.59596,99.1758
0.30303,0.606061,99.1847
0.30303,0.616162,99.1945
0.30303,0.626263,99.2051
0.30303,0.636364,99.2164
0.30303,0.646465,99.2286
0.30303,0.656566,99.2415
0.30303,0.666667,99.2551
0.30303,0.676768,99.2695
0.30303,0.686869,99.2846
0.30303,0.69697,99.3004
0.30303,0.707071,99.3169
0.30303,0.717172,99.3341
0.30303,0.727273,99.3519
0.30303,0.737374,99.3704
0.30303,0.747475,99.3895
0.30303,0.757576,99.4091
0.30303,0.767677,99.4294
0.30303,0.777778,99.4502
0.30303,0.787879,99.4715
0.30303,0.79798,99.4934
0.30303,0.808081,99.5157
0.30303,0.818182,99.5385
0.30303,0.828283,99.5617
0.30303,0.838384,99.5854
0.30303,0.848485,99.6094
0.30303,0.858586,99.6338
0.30303,0.868687,99.6586
0.30303,0.878788,99.6837
0.30303,0.888889,99.7091
0.30303,0.89899,99.7347
0.30303,0.909091,99.7606
0.30303,0.919192,99.7867
0.30303,0.929293,99.813
0.30303,0.939394,99.8394
0.30303,0.949495,99.866
0.30303,0.959596,99.8927
0.30303,0.969697,99.9195
0.30303,0.979798,99.9463
0.30303,0.989899,99.9731
0.30303,1,100
0.313131,0,100
0.313131,0.010101,99.9712
0.313131,0.020202,99.9424
0.313131,0.030303,99.9138
0.313131,0.040404,99.8852
0.313131,0.0505051,99.8568
0.313131,0.0606061,99.8286
0.313131,0.0707071,99.8006
0.313131,0.0808081,99.7728
0.313131,0.0909091,99.7453
0.313131,0.10101,99.718
0.313131,0.111111,99.691
0.313131,0.121212,99.6644
0.313131,0.131313,99.6382
0.313131,0.141414,99.6123
0.313131,0.151515,99.5869
0.313131,0.161616,99.5619
0.313131,0.171717,99.5374
0.313131,0.181818,99.5133
0.313131,0.191919,99.4898
0.313131,0.20202,99.4668
0.313131,0.212121,99.4444
0.313131,0.222222,99.4226
0.313131,0.232323,99.4013
0.313131,0.242424,99.3807
0.313131,0.252525,99.3607
0.313131,0.262626,99.3414
0.313131,0.272727,99.3228
0.313131,0.282828,99.3049
0.313131,0.292929,99.2877
0.313131,0.30303,99.2712
0.313131,0.313131,99.2555
0.313131,0.323232,99.2405
0.313131,0.333333,99.2263
0.313131,0.343434,99.2129
0.313131,0.353535,99.2003
0.313131,0.363636,99.1886
0.313131,0.373737,99.1776
0.313131,0.383838,99.1676
0.313131,0.393939,99.1583
0.313131,0.40404,99.1499
0.313131,0.414141,99.1424
0.313131,0.424242,99.1357
0.313131,0.434343,99.1299
0.313131,0.444444,99.1251
0.313131,0.454545,99.121
0.313131,0.464646,99.1179
0.313131,0.474747,99.1157
0.313131,0.484848,99.1143
0.313131,0.494949,99.1139
0.313131,0.505051,99.1143
0.313131,0.515152,99.1157
0.313131,0.525253,99.1179
0.313131,0.535354,99.121
0.313131,0.545455,99.125
0.313131,0.555556,99.1299
0.313131,0.565657,99.1356
0.313131,0.575758,99.1422
0.313131,0.585859,99.1497
0.313131,0.59596,99.158
0.313131,0.606061,99.1671
0.313131,0.616162,99.1771
0.313131,0.626263,99.1879
0.313131,0.636364,99.1995
0.313131,0.646465,99.2119
0.313131,0.656566,99.2251
0.313131,0.666667,99.239
0.313131,0.676768,99.2537
0.313131,0.686869,99.2692
0.313131,0.69697,99.2853
0.313131,0.707071,99.3022
0.313131,0.717172,99.3197
0.313131,0.727273,99.3379
0.313131,0.737374,99.3568
0.313131,0.747475,99.3763
0.313131,0.757576,99.3964
0.313131,0.767677,99.4171
0.313131,0.777778,99.4383
0.313131,0.787879,99.4601
0.313131,0.79798,99.4824
0.313131,0.808081,99.5052
0.313131,0.818182,99.5285
0.313131,0.828283,99.5523
0.313131,0.838384,99.5764
0.313131,0.848485,99.601
0.313131,0.858586,99.6259
0.313131,0.868687,99.6512
0.313131,0.878788,99.6769
0.313131,0.888889,99.7028
0.313131,0.89899,99.729
0.313131,0.909091,99.7554
0.313131,0.919192,99.7821
0.313131,0.929293,99.8089
0.313131,0.939394,99.836
0.313131,0.949495,99.8631
0.313131,0.959596,99.8904
0.313131,0.969697,99.9177
0.313131,0.979798,99.9451
0.313131,0.989899,99.9726
0.313131,1,100
0.323232,0,100
0.323232,0.010101,99.9706
0.323232,0.020202,99.9413
0.323232,0.030303,99.9121
0.323232,0.040404,99.8829
0.323232,0.0505051,99.854
0.323232,0.0606061,99.8252
0.323232,0.0707071,99.7966
0.323232,0.0808081,99.7682
0.323232,0.0909091,99.7401
0.323232,0.10101,99.7123
0.323232,0.111111,99.6848
0.323232,0.121212,99.6577
0.323232,0.131313,99.6309
0.323232,0.141414,99.6046
0.323232,0.151515,99.5786
0.323232,0.161616,99.5531
0.323232,0.171717,99.5281
0.323232,0.181818,99.5036
0.323232,0.191919,99.4796
0.323232,0.20202,99.4561
0.323232,0.212121,99.4332
0.323232,0.222222,99.411
0.323232,0.232323,99.3893
0.323232,0.242424,99.3683
0.323232,0.252525,99.3479
0.323232,0.262626,99.3282
0.323232,0.272727,99.3092
0.323232,0.282828,99.2909
0.323232,0.292929,99.2733
0.323232,0.30303,99.2565
0.323232,0.313131,99.2405
0.323232,0.323232,99.2252
0.323232,0.333333,99.2108
0.323232,0.343434,99.1971
0.323232,0.353535,99.1843
0.323232,0.363636,99.1723
0.323232,0.373737,99.1611
0.323232,0.383838,99.1508
0.323232,0.393939,99.1414
0.323232,0.40404,99.1328
0.323232,0.414141,99.1252
0.323232,0.424242,99.1184
0.323232,0.434343,99.1125
0.323232,0.444444,99.1075
0.323232,0.454545,99.1034
0.323232,0.464646,99.1002
0.323232,0.474747,99.0979
0.323232,0.484848,99.0965
0.323232,0.494949,99.0961
0.323232,0.505051,99.0965
0.323232,0.515152,99.0979
0.323232,0.525253,99.1002
0.323232,0.535354,99.1034
0.323232,0.545455,99.1074
0.323232,0.555556,99.1124
0.323232,0.565657,99.1182
0.323232,0.575758,99.125
0.323232,0.585859,99.1326
0.323232,0.59596,99.1411
0.323232,0.606061,99.1504
0.323232,0.616162,99.1606
0.323232,0.626263,99.1716
0.323232,0.636364,99.1834
0.323232,0.646465,99.1961
0.323232,0.656566,99.2095
0.323232,0.666667,99.2238
0.323232,0.676768,99.2387
0.323232,0.686869,99.2545
0.323232,0.69697,99.271
0.323232,0.707071,99.2882
0.323232,0.717172,99.3061
0.323232,0.727273,99.3246
0.323232,0.737374,99.3439
0.323232,0.747475,99.3638
0.323232,0.757576,99.3843
0.323232,0.767677,99.4054
0.323232,0.777778,99.427
0.323232,0.787879,99.4493
0.323232,0.79798,99.472
0.323232,0.808081,99.4953
0.323232,0.818182,99.519
0.323232,0.828283,99.5433
0.323232,0.838384,99.5679
0.323232,0.848485,99.593
0.323232,0.858586,99.6184
0.323232,0.868687,99.6442
0.323232,0.878788,99.6704
0.323232,0.888889,99.6968
0.323232,0.89899,99.7235
0.323232,0.909091,99.7505
0.323232,0.919192,99.7777
0.323232,0.929293,99.8051
0.323232,0.939394,99.8327
0.323232,0.949495,99.8604
0.323232,0.959596,99.8882
0.323232,0.969697,99.9161
0.323232,0.979798,99.944
0.323232,0.989899,99.972
0.323232,1,100
0.333333,0,100
0.333333,0.010101,99.9701
0.333333,0.020202,99.9402
0.333333,0.030303,99.9104
0.333333,0.040404,99.8808
0.333333,0.0505051,99.8512
0.333333,0.0606061,99.8219
0.333333,0.0707071,99.7928
0.333333,0.0808081,99.7639
0.333333,0.0909091,99.7353
0.333333,0.10101,99.707
0.333333,0.111111,99.679
0.333333,0.121212,99.6513
0.333333,0.131313,99.624
0.333333,0.141414,99.5972
0.333333,0.151515,99.5707
0.333333,0.161616,99.5448
0.333333,0.171717,99.5193
0.333333,0.181818,99.4943
0.333333,0.191919,99.4699
0.333333,0.20202,99.446
0.333333,0.212121,99.4227
0.333333,0.222222,99.4
0.333333,0.232323,99.3779
0.333333,0.242424,99.3565
0.333333,0.252525,99.3357
0.333333,0.262626,99.3156
0.333333,0.272727,99.2963
0.333333,0.282828,99.2777
0.333333,0.292929,99.2598
0.333333,0.30303,99.2427
0.333333,0.313131,99.2263
0.333333,0.323232,99.2108
0.333333,0.333333,99.196
0.333333,0.343434,99.1821
0.333333,0.353535,99.1691
0.333333,0.363636,99.1568
0.333333,0.373737,99.1455
0.333333,0.383838,99.135
0.333333,0.393939,99.1254
0.333333,0.40404,99.1166
0.333333,0.414141,99.1088
0.333333,0.424242,99.1019
0.333333,0.434343,99.0959
0.333333,0.444444,99.0908
0.333333,0.454545,99.0866
0.333333,0.464646,99.0834
0.333333,0.474747,99.0811
0.333333,0.484848,99.0797
0.333333,0.494949,99.0792
0.333333,0.505051,99.0797
0.333333,0.515152,99.0811
0.333333,0.525253,99.0834
0.333333,0.535354,99.0866
0.333333,0.545455,99.0908
0.333333,0.555556,99.0958
0.333333,0.565657,99.1018
0.333333,0.575758,99.1086
0.333333,0.585859,99.1164
0.333333,0.59596,99.125
0.333333,0.606061,99.1345
0.333333,0.616162,99.1449
0.333333,0.626263,99.1561
0.333333,0.636364,99.1682
0.333333,0.646465,99.1811
0.333333,0.656566,99.1948
0.333333,0.666667,99.2093
0.333333,0.676768,99.2245
0.333333,0.686869,99.2406
0.333333,0.69697,99.2574
0.333333,0.707071,99.2749
0.333333,0.717172,99.2931
0.333333,0.727273,99.312
0.333333,0.737374,99.3316
0.333333,0.747475,99.3519
0.333333,0.757576,99.3728
0.333333,0.767677,99.3942
0.333333,0.777778,99.4163
0.333333,0.787879,99.439
0.333333,0.79798,99.4622
0.333333,0.808081,99.4859
0.333333,0.818182,99.5101
0.333333,0.828283,99.5347
0.333333,0.838384,99.5598
0.333333,0.848485,99.5854
0.333333,0.858586,99.6113
0.333333,0.868687,99.6376
0.333333,0.878788,99.6642
0.333333,0.888889,99.6911
0.333333,0.89899,99.7184
0.333333,0.909091,99.7458
0.333333,0.919192,99.7736
0.333333,0.929293,99.8015
0.333333,0.939394,99.8295
0.333333,0.949495,99.8578
0.333333,0.959596,99.8861
0.333333,0.969697,99.9145
0.333333,0.979798,99.943
0.333333,0.989899,99.9715
0.333333,1,100
0.343434,0,100
0.343434,0.010101,99.9695
0.343434,0.020202,99.9392
0.343434,0.030303,99.9089
0.343434,0.040404,99.8787
0.343434,0.0505051,99.8487
0.343434,0.0606061,99.8188
0.343434,0.0707071,99.7892
0.343434,0.0808081,99.7598
0.343434,0.0909091,99.7307
0.343434,0.10101,99.7019
0.343434,0.111111,99.6734
0.343434,0.121212,99.6453
0.343434,0.131313,99.6175
0.343434,0.141414,99.5902
0.343434,0.151515,99.5633
0.343434,0.161616,99.5369
0.343434,0.171717,99.511
0.343434,0.181818,99.4856
0.343434,0.191919,99.4607
0.343434,0.20202,99.4364
0.343434,0.212121,99.4127
0.343434,0.222222,99.3896
0.343434,0.232323,99.3671
0.343434,0.242424,99.3453
0.343434,0.252525,99.3242
0.343434,0.262626,99.3038
0.343434,0.272727,99.2841
0.343434,0.282828,99.2652
0.343434,0.292929,99.247
0.343434,0.30303,99.2296
0.343434,0.313131,99.2129
0.343434,0.323232,99.1971
0.343434,0.333333,99.1821
0.343434,0.343434,99.168
0.343434,0.353535,99.1547
0.343434,0.363636,99.1422
0.343434,0.373737,99.1307
0.343434,0.383838,99.12
0.343434,0.393939,99.1102
0.343434,0.40404,99.1014
0.343434,0.414141,99.0934
0.343434,0.424242,99.0864
0.343434,0.434343,99.0803
0.343434,0.444444,99.0751
0.343434,0.454545,99.0708
0.343434,0.464646,99.0675
0.343434,0.474747,99.0652
0.343434,0.484848,99.0638
0.343434,0.494949,99.0633
0.343434,0.505051,99.0638
0.343434,0.515152,99.0652
0.343434,0.525253,99.0675
0.343434,0.535354,99.0708
0.343434,0.545455,99.075
0.343434,0.555556,99.0802
0.343434,0.565657,99.0862
0.343434,0.575758,99.0932
0.343434,0.585859,99.1011
0.343434,0.59596,99.1099
0.343434,0.606061,99.1196
0.343434,0.616162,99.1301
0.343434,0.626263,99.1415
0.343434,0.636364,99.1538
0.343434,0.646465,99.1669
0.343434,0.656566,99.1808
0.343434,0.666667,99.1956
0.343434,0.676768,99.2111
0.343434,0.686869,99.2274
0.343434,0.69697,99.2445
0.343434,0.707071,99.2623
0.343434,0.717172,99.2809
0.343434,0.727273,99.3001
0.343434,0.737374,99.3201
0.343434,0.747475,99.3407
0.343434,0.757576,99.3619
0.343434,0.767677,99.3838
0.343434,0.777778,99.4062
0.343434,0.787879,99.4293
0.343434,0.79798,99.4529
0.343434,0.808081,99.477
0.343434,0.818182,99.5016
0.343434,0.828283,99.5267
0.343434,0.838384,99.5522
0.343434,0.848485,99.5782
0.343434,0.858586,99.6046
0.343434,0.868687,99.6313
0.343434,0.878788,99.6584
0.343434,0.888889,99.6858
0.343434,0.89899,99.7135
0.343434,0.909091,99.7414
0.343434,0.919192,99.7696
0.343434,0.929293,99.798
0.343434,0.939394,99.8266
0.343434,0.949495,99.8553
0.343434,0.959596,99.8841
0.343434,0.969697,99.913
0.343434,0.979798,99.942
0.343434,0.989899,99.971
0.343434,1,100
0.353535,0,100
0.353535,0.010101,99.9691
0.353535,0.020202,99.9382
0.353535,0.030303,99.9074
0.353535,0.040404,99.8768
0.353535,0.0505051,99.8462
0.353535,0.0606061,99.8159
0.353535,0.0707071,99.7858
0.353535,0.0808081,99.756
0.353535,0.0909091,99.7264
0.353535,0.10101,99.6971
0.353535,0.111111,99.6682
0.353535,0.121212,99.6396
0.353535,0.131313,99.6114
0.353535,0.141414,99.5837
0.353535,0.151515,99.5563
0.353535,0.161616,99.5295
0.353535,0.171717,99.5031
0.353535,0.181818,99.4773
0.353535,0.191919,99.4521
0.353535,0.20202,99.4274
0.353535,0.212121,99.4033
0.353535,0.222222,99.3798
0.353535,0.232323,99.357
0.353535,0.242424,99.3349
0.353535,0.252525,99.3134
0.353535,0.262626,99.2927
0.353535,0.272727,99.2727
0.353535,0.282828,99.2534
0.353535,0.292929,99.2349
0.353535,0.30303,99.2172
0.353535,0.313131,99.2003
0.353535,0.323232,99.1843
0.353535,0.333333,99.1691
0.353535,0.343434,99.1547
0.353535,0.353535,99.1412
0.353535,0.363636,99.1285
0.353535,0.373737,99.1168
0.353535,0.383838,99.1059
0.353535,0.393939,99.096
0.353535,0.40404,99.087
0.353535,0.414141,99.0789
0.353535,0.424242,99.0718
0.353535,0.434343,99.0655
0.353535,0.444444,99.0603
0.353535,0.454545,99.056
0.353535,0.464646,99.0526
0.353535,0.474747,99.0502
0.353535,0.484848,99.0488
0.353535,0.494949,99.0483
0.353535,0.505051,99.0488
0.353535,0.515152,99.0502
0.353535,0.525253,99.0526
0.353535,0.535354,99.056
0.353535,0.545455,99.0602
0.353535,0.555556,99.0655
0.353535,0.565657,99.0716
0.353535,0.575758,99.0787
0.353535,0.585859,99.0867
0.353535,0.59596,99.0957
0.353535,0.606061,99.1055
0.353535,0.616162,99.1162
0.353535,0.626263,99.1278
0.353535,0.636364,99.1403
0.353535,0.646465,99.1536
0.353535,0.656566,99.1677
0.353535,0.666667,99.1827
0.353535,0.676768,99.1985
0.353535,0.686869,99.2151
0.353535,0.69697,99.2324
0.353535,0.707071,99.2505
0.353535,0.717172,99.2694
